date,price_dji,price_goog,price_vti,price_s,price_luv,price_msft,price_fez,price_vpl,price_vgk,price_vea,price_bnd,price_intc,price_wmt,price_kr,price_tsla,price_gm,price_cmg,price_t,price_aapl,price_amzn,price_nflx,price_sina,price_pcln,price_pg
6/17/2016,17686.20459,699.41,105.8575,3.7200003,39.775,50.197502,31.345,54.45,46.6025,35.0075,83.6725,31.6925,70.9275,35.1425,216.9425,29.215,396.545,40.615,95.975006,710.49,95.042496,49.555,1315.4125,83.0575
6/20/2016,17806.2417,697.09247,106.825,3.8175,40.112503,50.3925,32.36,55.850002,48.3175,36.08,83.4775,32.172497,71.31,35.097496,220.295,29.7225,398.84497,40.85,95.675,714.90753,94.6375,49.629997,1336.95,83.322495
6/21/2016,17833.67529,697.28,106.7325,4.075,40.4625,50.745003,32.582497,56.190002,48.5525,36.235,83.415,32.2625,71.270004,34.58,220.4175,29.5875,394.72,40.9425,95.47,715.665,92.377495,49.2575,1341.9225,83.3425
6/22/2016,17826.00488,697.615,106.7575,4.3075,40.375,51.12,32.7975,56.002502,48.7775,36.2825,83.375,32.3675,71.79,34.335,199.4575,29.380001,392.2625,41.245,96.01,712.935,90.635,49.24,1365.045,83.53001
6/23/2016,17927.58984,697.0675,107.634995,4.3825,39.815,51.6,33.605003,56.864998,49.845,36.9675,83.2725,32.7675,72.079994,34.5575,195.4425,29.7025,402.09003,41.675,95.895004,718.05005,90.5275,50.600002,1382.3,83.95
6/24/2016,17662.58789,678.31,104.490005,4.1775,38.292503,50.025,30.017502,54.465,44.9775,34.325,83.78,31.7675,71.435005,34.635002,192.0125,28.555,402.075,41.625,93.405,699.1725,88.417496,49.12,1264.255,82.67
6/27/2016,17228.43555,668.71,102.48501,4.1475,37.3075,48.68,29.09,53.940002,43.3125,33.429996,84.115,30.994999,71.4475,35.7775,194.02249,27.759998,393.815,41.675003,92.39751,690.5775,86.505,49.1,1197.035,81.4875
6/28/2016,17300.11523,678.085,103.405,4.29,37.432503,49.125,29.865,54.755,44.5325,34.175,84.21,31.0425,71.4525,36.435,201.785,27.762499,393.625,42.05,93.072495,703.52997,87.6675,49.8125,1211.695,81.83499
6/29/2016,17577.80713,683.9875,105.2175,4.4425,38.5025,50.2425,30.5125,55.59,45.6025,34.86,84.2425,31.642498,72.034996,36.4225,207.525,27.992498,402.9375,42.345,94.1375,716.09753,90.350006,50.86,1231.0925,83.4225
6/30/2016,17821.29004,688.385,106.4975,4.5150003,38.98,50.9225,30.912502,55.547497,46.2425,35.1475,84.277504,32.412502,72.7775,36.5175,211.9425,28.46,405.9225,42.964996,95.0275,716.1825,91.0025,51.495003,1258.81,84.3
7/1/2016,17948.2251,696.0475,107.3225,4.5125003,39.4575,51.270004,31.2025,55.84,46.757504,35.4325,84.3825,32.685,72.8825,36.7425,211.72,28.73,397.67502,43.3625,95.792496,721.885,95.86749,52.175,1259.3975,84.7
7/5/2016,17858.69922,694.0925,106.662506,4.5,39.34,51.005,30.3825,55.655,45.4925,34.8775,84.615,32.5925,73.0475,36.97,211.5625,28.3825,395.4225,43.517498,95.06,724.6549,96.9225,51.835,1263.9625,85.08
7/6/2016,17841.6123,694.63,106.64,4.44,38.78,51.022503,29.880001,55.2825,44.802498,34.51,84.7475,32.787502,73.557495,37.455,212.1675,28.0825,397.70248,42.905,95.04,730.91754,94.795,50.9175,1279.0825,85.159996
7/7/2016,17905.43018,694.96497,107.265,4.5,39.45,51.370003,29.9625,55.6525,45.085003,34.715,84.6725,33.167503,73.585,37.432503,215.04251,28.6775,391.6075,42.5125,95.94,736.77,94.59,51.4425,1295.62,84.954994
7/8/2016,18063.98779,701.82,108.399994,4.605,40.390003,51.985,30.4775,56.015003,45.6325,35.015003,84.8225,33.7875,73.6875,37.7,217.2225,29.517502,397.22498,42.2825,96.5275,742.51245,96.442505,53.1425,1317.81,85.354996
7/11/2016,18208.47217,711.7225,109.275,4.785,41.032497,52.5975,30.970001,57.1225,46.3625,35.557503,84.725,34.239998,73.895,37.715,222.7575,29.9825,406.31998,42.4475,97.027504,751.67004,95.50751,53.612495,1349.1025,85.555
7/12/2016,18309.46436,719.65247,110.03999,4.8675,42.3,53.082497,31.6125,57.795002,47.0975,36.067497,84.3975,34.725,73.39,37.375,224.8675,30.5725,406.3775,42.41,97.35249,750.68506,95.4625,54.390003,1352.1075,85.5925
7/13/2016,18358.70459,720.36255,110.22,4.8275,42.77,53.527496,31.657501,57.692505,47.165,36.074997,84.479996,35.045002,73.36,37.405,223.4775,30.5425,415.25,42.567497,97.1975,746.8775,96.052505,53.372498,1344.6575,85.815
7/14/2016,18468.14551,720.6925,110.71,4.9825,42.9525,53.787502,32.085,57.9475,47.5375,36.345,84.3125,35.1475,73.8025,37.375,222.65999,30.8225,418.27502,42.657497,98.1225,744.53,97.52249,53.105,1345.6699,86.262505
7/15/2016,18513.62012,722.595,110.675,5.0075,43.1375,53.714996,31.8675,57.8175,47.2575,36.182503,84.1425,35.13,73.775,36.864998,221.3275,30.785,407.63248,42.895,98.875,740.6475,98.255,52.260002,1328.7625,86.13251
7/18/2016,18525.14307,728.4525,110.72,4.7825,43.2875,53.8875,31.7025,57.8775,47.3,36.192497,84.1225,35.094997,73.7975,36.545,222.81999,30.8325,406.745,42.82,99.315,735.47003,98.579994,51.347504,1337.8475,85.925
7/19/2016,18529.94189,733.21,110.6025,4.6275,42.835,53.4075,31.4025,57.5375,46.955,35.9575,84.18001,35.012497,73.71001,36.2525,226.0275,30.98,415.4675,42.7725,99.6925,737.0225,85.63,50.795,1330.6475,85.895
7/20/2016,18588.84717,739.4375,110.975,4.5175,42.505,56.1075,31.714998,57.915,47.3175,36.182503,84.1225,35.495,73.8525,36.3575,227.4075,31.39,417.4075,42.697502,100.03999,744.1675,87.2225,51.565002,1342.4025,85.39
7/21/2016,18541.8252,739.1275,110.945,4.5725,38.2225,55.942497,31.742498,57.6875,47.307503,36.145,84.1125,34.237503,73.4375,36.0975,223.36249,32.3225,417.58252,42.5475,99.8475,746.02,86.97,52.045,1339.5325,85.1325
7/22/2016,18539.47266,741.1,111.0725,4.655,37.7,56.265,31.7975,57.8025,47.2975,36.155,84.185,34.5,73.66,36.0275,221.91,32.055,428.3625,42.895,98.88251,746.865,85.994995,54.18,1330.85,85.662506
7/25/2016,18513.96484,740.13745,111.057495,5.3849998,37.555,56.55,31.77,57.7075,47.3275,36.122498,84.207504,34.659996,73.6375,35.682503,226.26,32.1425,440.755,42.885,97.837494,742.50244,86.567505,54.984997,1321.9825,85.57
7/26/2016,18470.20264,738.355,111.045,6.0025,37.975,56.77,31.865,58.000004,47.462498,36.2425,84.205,34.942497,73.73,36.21,228.125,32.06,432.9725,42.63,96.97,738.54504,91.61,54.8225,1323.6575,85.55
7/27/2016,18479.69238,740.3775,111.10249,5.9725,37.515,56.4275,32.1475,58.015,47.745003,36.3675,84.315,34.935,73.485,35.949997,229.5275,32.114998,429.57748,42.604996,103.5775,737.36,91.425,54.767498,1324.835,84.83
7/28/2016,18442.35986,745.22504,111.0225,5.895,37.43,56.075,32.162502,57.9625,47.79,36.365,84.3625,34.737503,73.0425,34.812504,228.98001,30.972502,427.5375,42.57,103.61,747.9125,91.615,54.894997,1318.9926,84.6525
7/29/2016,18428.10742,771.705,111.2375,6.0499997,37.3475,56.4375,32.447502,58.872498,48.159996,36.772503,84.552505,34.7875,73.0375,34.1725,232.7525,31.165,426.47748,42.940002,104.1575,761.2025,91.195,54.2075,1333.3025,85.2675
8/1/2016,18415.44727,768.8725,111.335,6.1525,37.055,56.517498,32.204998,59.005005,47.899998,36.697502,84.274994,34.785,73.347496,34.107502,232.88,31.415,419.38498,43.26,105.255005,763.7925,92.692505,54.425,1353.95,85.962494
8/2/2016,18341.58984,770.86255,110.7,6.0325003,36.1875,56.66,31.85,58.4125,47.7325,36.484997,84.1525,34.64,73.295,33.0875,226.95999,30.465,407.31,43.17,105.15,761.605,93.455,54.46,1346.8525,86.792496
8/3/2016,18326.57764,770.09753,110.575,6.005,35.7025,56.812504,31.654999,57.9625,47.415,36.2175,84.105,34.155,72.9625,33.015,226.7675,30.099998,403.05,43.0925,105.3025,755.70996,93.399994,54.397503,1356.3625,86.165
8/4/2016,18356.62988,771.675,110.9225,6.12,36.3825,57.095,31.7725,58.5075,47.6075,36.465,84.292496,34.4275,73.045,32.785,227.30249,30.335,399.57748,43.1125,105.6825,757.45496,93.0475,55.317497,1356.5975,86.125
8/5/2016,18473.16504,777.84503,111.6375,6.22,37.3225,57.8175,32.0025,58.7775,47.774998,36.57,84.12,34.9025,73.6575,32.65,229.85751,30.675,400.6225,43.077503,106.895,765.5875,95.524994,56.8075,1422.8025,85.9575
8/8/2016,18535.62988,781.12006,111.905,6.2075,37.63,57.995003,32.2,59.155,47.907497,36.747498,83.98,34.9925,73.6125,32.4775,227.4625,30.915,402.21002,43.017498,107.855,765.34753,95.2375,57.989998,1410.285,85.6
8/9/2016,18541.04297,783.7175,111.9475,6.1925,37.615,58.2225,32.585,59.55,48.3,37.015,84.1525,34.989998,73.465,32.4475,228.52249,31.015,398.8475,42.975,108.497505,768.7999,94.6,63.595,1404.7925,85.9675
8/10/2016,18516.91748,784.505,111.75,6.1924996,37.03,58.08,32.865,59.854996,48.645,37.26,84.3275,34.7575,73.854996,32.4425,227.095,31.1275,394.64752,43.155,108.3425,769.1625,94.00751,66.7875,1407.5825,86.3475
8/11/2016,18572.50488,785.6425,112.03001,6.1049995,37.1325,58.2025,33.045,60.055,48.945,37.4325,84.25,34.6425,74.1575,32.43,225.51501,31.5825,396.66254,43.359997,108.3075,771.01245,95.2975,68.902504,1409.3676,86.7075
8/12/2016,18578.51025,782.13,111.985,6.1025,36.805,57.945,33.120003,59.92,49.04,37.43,84.380005,34.5725,73.8425,32.462498,225.4275,31.6175,397.165,43.335,108.045,770.64746,96.00751,69.725,1404.5549,87.04749
8/15/2016,18626.79492,783.4475,112.3625,6.125,36.665,58.1475,33.18,60.23,49.107502,37.534996,84.2275,34.850002,73.5625,32.697502,226.51,31.7225,397.275,43.142498,108.81,770.035,96.072495,71.3025,1404.0026,87.274994
8/16/2016,18583.00244,777.96497,112.0225,6.1000004,36.605,57.485,33.114998,59.857502,49.144997,37.4675,84.177505,34.989998,72.75,32.31,224.92502,31.744999,400.2725,42.47,109.612495,766.3025,95.079994,71.615005,1402.355,86.8575
8/17/2016,18540.51465,777.8925,111.7725,6,36.707497,57.5025,32.8825,59.8125,48.89,37.367496,84.24,35.0425,72.465,31.915,223.8,31.747498,399.30502,41.8225,109.0075,763.365,95.7725,70.51,1417.29,86.622505
8/18/2016,18574.58691,779.3425,112.0575,6.005,36.7775,57.4975,33,59.824997,49.24,37.530003,84.335,34.9425,74.575005,32.227497,223.81999,31.6725,395.565,41.5225,109.2325,763.5575,96.13251,70.6625,1442.6174,87.195
8/19/2016,18553.5376,775.1625,112.0225,5.9575,36.54,57.495,32.7,59.575,48.8575,37.285004,84.19,35.022503,73.4675,32.557503,224.06,31.65,391.07,41.045,109.045,759.64746,96.052505,70.905,1435.2875,87.24249
8/22/2016,18525.76465,772.5025,112.057495,5.9725,36.3225,57.569996,32.625,59.625,48.875,37.300003,84.2975,35.282497,72.837494,32.71,223.72249,31.8275,392.70502,40.842503,108.58,757.23254,95.5025,70.6075,1428.47,86.94499
8/23/2016,18573.33984,773.945,112.5425,6.085,36.6,57.955,32.98,59.9775,49.3175,37.605,84.3925,35.4725,72.472496,32.515,225.1125,31.9475,395.995,40.9125,108.8225,762.865,95.9225,70.59,1425.0725,87.2675
8/24/2016,18501.6001,770.4475,112.079994,6.1075,36.629997,57.877502,32.967503,59.875004,49.21,37.485,84.3875,35.225002,72.177505,32.6725,224.75998,31.867502,400.7775,40.840004,108.255,759.755,95.645,71.4175,1415.7324,87.16
8/25/2016,18462.19043,767.86993,111.77251,6.0675,36.629997,58.03,32.777496,59.6925,48.925003,37.32,84.3025,35.065002,71.805,32.835,222.16,31.59,409.12,40.9675,107.38,757.63,96.995,70.84,1410.6025,87.545006
8/26/2016,18442.6875,770.11755,111.7525,6.1625,36.4525,58.175,32.8525,59.4475,48.915,37.260002,84.24249,35.25,71.2825,32.7125,220.9525,31.61,415.86002,40.925,107.1525,764.7125,97.3575,72.42,1418.8826,87.78
8/29/2016,18466.82227,770.625,111.975006,6.1975,36.43,58.245003,32.6475,59.185,48.644997,37.0925,84.2725,35.4625,71.325005,32.42,217.6875,31.78,422.21002,40.8925,106.7925,770.89746,97.3225,74.78,1425.48,87.8525
8/30/2016,18467.09717,769.93256,112.0225,6.1775,36.872498,57.9175,32.9175,59.2975,48.795002,37.160004,84.305,35.6375,71.495,32.2875,213.52,31.642498,418.4425,40.975,105.95,769.0075,97.81999,75.372505,1420.4375,87.755
8/31/2016,18402.70508,767.13257,111.6575,6.1549997,37.025,57.5525,32.8975,59.0575,48.65,37.015,84.2675,35.747498,71.4225,32.0875,210.92252,31.795,414.98248,40.885002,105.99251,767.35,97.3925,76.2825,1414.3225,87.4825
9/1/2016,18385.35059,768.3375,111.585,6.1974998,36.7825,57.3575,32.97,59.392498,48.89,37.2075,84.0375,35.9075,72.17,32.005,205.345,31.8875,414.255,40.864998,106.322495,770.0775,97.52251,77.8725,1418.4976,87.74
9/2/2016,18485.45752,771.69995,112.225006,6.31,36.7475,57.7375,33.43,59.84,49.559998,37.635,84.06,36.1425,72.774994,32.3625,199.8775,32.022503,411.40002,41.04,107.5625,773.5625,97.6175,80.655,1423.8975,88.3975
9/6/2016,18508.34473,776.6325,112.424995,6.3824997,36.8675,57.6,33.655,60.427498,49.85,37.925,84.189995,36.43,72.76,32.53,201.025,32.14,410.95502,41.105,107.85251,780.65247,98.955,83.4575,1428.0225,88.3525
9/7/2016,18516.37793,779.82,112.582504,6.475,38.03,57.5925,33.8025,60.8975,49.969997,38.0825,84.345,36.535,72.53,31.457499,203.60501,31.8725,435.22003,41.215,108.005005,787.28253,99.4675,82.5425,1438.9775,88.09499
9/8/2016,18479.88232,776.96,112.490005,6.7375,38.697502,57.5075,33.7775,60.5675,49.9675,38,84.057495,36.374996,71.9375,31.184998,198.29,31.81,437.215,41.225,106.31999,783.9725,99.44,77.854996,1446.3,87.885
9/9/2016,18244.80957,765.665,110.6875,6.725,37.972504,56.682503,33.29,59.559998,49.18,37.3875,83.675,35.8425,70.8575,31.380001,196.795,30.9625,431.0125,40.362503,104.155,770.15247,97.8625,75.802505,1425.6975,86.6875
9/12/2016,18176.88721,762.11,110.207504,6.7225003,37.332497,56.465,33,59.2375,48.8475,37.1475,83.595,35.6125,71.4225,31.130001,197.1925,30.755,426.255,40.17,104.085,764.375,97.49,74.4775,1421.1699,87.1575
9/13/2016,18155.19775,761.5475,109.3625,6.715,37.492496,56.4325,32.6875,58.3,48.23,36.607502,83.5575,35.64,71.59,30.842499,196.2625,30.9825,422.13,40.1625,107.8725,764.68,96.64751,74.4675,1421.8674,87.380005
9/14/2016,18065.96289,762.22253,109.075,6.5474997,37.010002,56.3275,32.4725,58.0925,48.085,36.5,83.4825,35.5875,71.65,30.857502,196.235,30.715,418.815,39.964996,110.5325,762.41003,97.417496,75.537506,1423.8225,87.15
9/15/2016,18125.74756,767.1025,109.475,6.67,36.8425,56.6675,32.4625,58.33,48.2325,36.614998,83.515,36.1225,71.925,30.935,198.95749,30.960001,414.845,40.122498,114.6625,765.03503,97.2675,76.385,1443.5675,87.4575
9/16/2016,18157.1084,768.25995,109.5875,6.7175,36.725002,57.315002,31.842499,58.2275,47.6775,36.3475,83.635,37.6725,72.5925,31.142498,202.63,30.957499,410.9425,40.2125,115.052505,775.98,98.277504,76.7775,1454.6226,87.770004
9/19/2016,18155.73047,769.14,109.994995,6.6525,36.795002,57.199997,32.105,58.6025,48.0675,36.6525,83.615,37.489998,72.4225,30.965,206.9425,31.84,406.055,40.09,114.55,777.0025,99.0325,77.337494,1459.1951,88.1225
9/20/2016,18165.33301,770.5675,110.00751,6.5125003,36.86,57.065002,32.2075,59.1,48.197502,36.815,83.6575,37.2325,72.1425,31.0875,205.7875,31.7075,400.79752,40.1075,113.3125,778.39746,98.4625,76.805,1451.605,88.5525
9/21/2016,18221.91504,773.58496,110.46999,6.335,36.77,57.55,32.435,60.385,48.4775,37.267498,83.695,37.245003,72.105,30.970001,205.03749,31.927502,399.26,40.305,113.4575,785.6725,95.535,76.91,1455.9575,87.8925
9/22/2016,18382.46533,783.875,111.7175,6.5225,37.2525,57.8425,33.252502,61.2725,49.3725,37.887497,83.9925,37.605,72.307495,30.8225,205.7775,32.350002,406.91254,40.9325,114.4775,799.7825,95.37,78.2,1464.6625,88.4575
9/23/2016,18319.35205,786.64246,111.38249,6.63,37.16,57.647503,32.97,60.5625,48.885002,37.4925,84.0225,37.3525,72.515,30.645,207.3225,32.16,412.3625,41.1375,113.36751,804.6875,96.0225,77.04,1459.7925,88.205
9/26/2016,18153.41748,778.19,110.4975,6.675,36.9025,56.9875,32.5325,60.105,48.4025,37.135002,84.11,36.777496,71.945,30.2475,208.2475,31.9225,415.94998,41.235,112.36499,801.00745,94.840004,75.0175,1448.4425,87.5775
9/27/2016,18154.44287,779.7025,110.5175,6.725,37.6675,57.405,32.29,60.67,48.1325,37.135002,84.225,36.982502,72.082504,29.989998,207.5125,31.7175,419.09497,41.3625,112.9025,808.9275,96.1875,77.0375,1450.47,88.222496
9/28/2016,18277.16504,779.0475,111.167496,6.745,38.375,57.91,32.7,60.8575,48.705,37.4525,84.24,37.35,71.927505,29.9025,206.82251,31.782501,418.16748,40.877502,113.9275,823.4725,97.04749,77.5175,1457.0801,89.1575
9/29/2016,18231.05029,779.12,110.93,6.725,38.165,57.6475,32.487503,60.670002,48.4725,37.345,84.2025,37.335,71.1575,29.669998,203.5525,31.665,419.9125,40.747498,112.735,829.86,97.222496,76.4875,1467.27,88.55
9/30/2016,18260.34277,777.16254,111.19,6.6375003,38.5925,57.57,32.5925,60.510002,48.589996,37.3575,84.1725,37.645,71.869995,29.6725,202.69249,31.732502,422.9425,40.79,112.67,835.5675,97.942505,75.16,1473.5425,89.14001
10/3/2016,18254.25,773.0925,110.985,6.5825,39.2575,57.3575,32.5825,60.45,48.6525,37.3375,83.9225,37.7075,71.895,29.4475,212.48,31.8825,427.59753,40.7325,112.64,835.9625,100.505005,75.3575,1475.1,88.96751
10/4/2016,18216.53955,776.015,110.732506,6.66,39.765,57.27,32.752502,60.312496,48.774998,37.3325,83.725,37.645,71.9675,29.13,211.6625,32.190002,429.9575,40.2725,113.25,836.88995,102.957504,78.12,1491.305,88.317505
10/5/2016,18251.9624,778.375,110.877495,6.675,39.0925,57.5375,32.9475,60.4775,48.85,37.4,83.5575,37.9225,71.850006,28.92,210.4925,32.5,427.7875,39.307503,113.200005,841.0375,105.045,77.995,1495.7325,88.635
10/6/2016,18250.00244,777.97,110.7975,6.5725,39.0575,57.655,32.86,60.275,48.5325,37.2175,83.46,37.912502,69.72,29.1075,201.97002,32.48,425.5875,39.0875,113.765,843.2925,104.8475,76.115005,1491.4275,89.0075
10/7/2016,18251.22998,776.2875,110.745,6.5175004,38.747498,57.762497,32.6125,60.2125,48.055,36.98,83.4675,38.045,68.899994,29.240002,198.6825,32.372498,428.3525,39.0225,114.11,842.15497,104.712494,75.41,1488.8274,89.34
10/10/2016,18323.72461,782.225,111.17,6.635,39.17,58.052498,32.82,60.5575,48.164997,37.145,83.384995,38.1325,68.36,29.0925,201.525,32.295002,435.15,38.8375,115.635,842.6075,103.450005,76.7175,1478.2524,89.590004
10/11/2016,18202.84522,785.6475,110.197495,6.735,39.915,57.4975,32.557503,59.744995,47.714996,36.754997,83.345,37.5,67.649994,29.717499,200.615,32.0225,429.125,39.004997,117.2225,835.41504,101.41499,76.479996,1464.8875,88.6725
10/12/2016,18138.22022,785.0225,109.79,6.86,40.0675,56.972504,32.232502,59.65,47.322502,36.557503,83.3075,37.0975,67.62,30.710001,201.68999,31.805,420.9575,39.255,117.355,833.96497,100.5175,76.3875,1458.7374,88.662506
10/13/2016,18071.22705,778.4075,109.152504,6.785,40.449997,56.809998,31.892502,59.317497,46.9125,36.307503,83.4825,36.8525,67.75751,30.992498,199.6725,31.374998,412.04248,39.2875,116.732506,827.8225,99.0925,75.14751,1441.765,88.115005
10/14/2016,18178.80518,780.03253,109.7625,6.9700003,41.61,57.35,32.3375,59.614998,47.335,36.602497,83.3325,37.375,68.472496,31.257502,198.72499,31.825,408.35,39.357502,117.7025,829.185,101.3775,76.0025,1445.2424,88.5275
10/17/2016,18111.88721,780.77747,109.23,6.9500003,41.5,57.2275,32.175,59.53,47.03,36.4375,83.3825,37.45,68.33,31.0475,195.35,31.747501,397.58002,39.2275,117.375,817.0325,99.8525,75.3775,1436.81,88.155
10/18/2016,18165.5625,792.57,109.784996,6.92,41.6025,57.635002,32.5275,60.08,47.605,36.83,83.47,37.825,68.662506,30.735,196.95502,31.575,394.19,39.2975,117.8275,819.51,117.935,77.185005,1453.0024,87.8425
10/19/2016,18200.56982,800.6725,109.965,6.885,41.99,57.559998,32.545,60.31,47.635,36.915,83.5625,35.725,69.0375,30.705,202.00499,31.712498,400.215,39.43,116.4825,818.4825,120.1425,77.1075,1464.115,86.1125
10/20/2016,18175.58496,800.0675,109.83249,6.8050003,42.1675,57.232502,32.644997,60.370003,47.6,36.8925,83.6025,35.402496,68.840004,30.9725,200.31749,31.695,405.3125,38.82,116.9075,810.78,122.5325,76.72,1469.3049,85.155
10/21/2016,18129.21777,796.9675,109.5775,6.6325,42.137497,59.9675,32.482502,60.14,47.4025,36.7625,83.604996,35.1425,68.325,30.87,199.41751,31.817501,409.07748,37.879997,116.65,814.1925,125.04,76.29,1462.915,84.46
10/24/2016,18221.59717,809.5025,110.3675,6.7650003,42.495003,60.4675,32.7725,60.4175,47.5175,36.845,83.567505,35.322502,68.8925,31.04,201.99,32.597504,413.8875,36.75,117.3725,830.8875,127.54749,77.695,1471.89,84.3125
10/25/2016,18192.29443,811.5425,110.06251,6.6000004,42.1325,61.0025,32.6475,60.37,47.260002,36.765,83.515,35.125,69.31,30.9725,202.7825,32.1725,409.39252,36.83,117.9675,837.6975,126.71,78.3125,1473.2476,87.377495
10/26/2016,18150.36768,802.17755,109.560005,6.3975,38.202503,60.7775,32.5625,60.195,47.087498,36.61,83.3875,34.975002,69.46,30.8925,201.6325,31.415,376.73248,36.5275,114.72749,827.1975,126.9325,77.5625,1471.7975,87.2075
10/27/2016,18201.72217,797.83496,109.565,6.3325005,38.7425,60.4075,32.652504,60.065,47.17,36.625,83.1325,34.9725,69.705,30.965,207.67499,31.5125,368.75247,36.6175,114.9575,824.18744,127.002495,77.54,1469.8,87.035
10/28/2016,18176.75244,803.2,108.99,6.3599997,39.315,59.995,32.6375,59.915,47.0675,36.535,83.11,34.872498,69.9325,31.1425,202.28001,31.407501,369.4875,36.6025,114.0625,780.605,126.8975,76.5,1470.725,86.8475
10/31/2016,18160.81982,790.2175,108.985,6.2650003,39.79,60.105,32.539997,60.002502,46.9825,36.497498,83.197495,34.927498,70.024994,31.1675,199.63,31.505,365.8825,36.685,113.655,786.16504,125.755,73.03,1476.105,86.9925
11/1/2016,18078.29736,782.8825,108.44,6.1525,39.8525,59.760002,32.515,59.9325,46.972496,36.510002,82.947495,34.7125,69.619995,30.920002,193.85748,31.612501,359.485,36.78,112.3125,790.49,123.97749,72.6325,1468.7926,86.725
11/2/2016,17988.35059,773,107.5975,6.02,39.677498,59.62,32.22,59.5225,46.667496,36.2575,83.085,34.6425,69.455,31.595001,189.5675,31.4525,365.11,36.4925,111.6425,774.4475,122.7675,70.947495,1456.2876,86.869995
11/3/2016,17955.11279,764.59,107.155,6.04,39.8525,59.3725,32.0925,59.5475,46.5875,36.205,83.0575,34.1925,69.6725,31.597502,188.7325,31.2775,371.3175,36.640003,110.455,768.27,122.502495,69.44499,1444.845,86.7125
11/4/2016,17921.7373,758.4,106.97,6.1400003,40.14,58.79,31.83,59.032497,46.14,35.895,83.145004,33.622498,69.485,31.037498,189.74501,31.16,373.445,36.65,108.932495,759.26746,122.27,69.295006,1429.415,85.8925
11/7/2016,18128.04541,778.69,108.73499,6.2325,41.21,60.125,32.2775,59.6075,46.657497,36.252502,83.1125,34.4575,69.6,31.2125,192.78499,31.82,380,36.7775,110.115,778.81,124.49,71.1175,1459.6924,86.1875
11/8/2016,18296.34277,787.4325,109.3375,6.2549996,41.68,60.487503,32.4025,59.684998,46.7725,36.307503,83.0175,34.695,69.7525,30.967499,194.37,31.752499,377.5725,36.925,110.697495,785.89,124.3725,71.6225,1561.8325,87.127495
11/9/2016,18452.39014,782.0375,109.899994,6.6825,41.595,59.989998,32.2975,59.1,46.879997,36.22,82.3075,34.35,70.2975,31.43,188.2225,30.807499,372.7275,37.0925,110.0325,768.3675,122.134995,70.8975,1564.21,85.51
11/10/2016,18721.95557,774.26996,111.3925,7.1425,43.1775,59.325,32.37,59.079994,46.9,36.235,81.895,34.605,71.432495,32.6575,187.1075,31.850002,383.4,36.9775,108.95,754.43,118.712494,70.3225,1564.9976,84.0875
11/11/2016,18805.5127,755.43005,111.152504,7.0350003,43.545002,58.594997,32.03,58.835,46.477497,35.945,81.68,34.5975,71.055,33.1325,186.17,33.2925,393.6275,36.4725,107.74251,736.725,114.854996,68.715,1544.3301,83.24
11/14/2016,18873.81494,744.26746,111.705,7.3175,44.645,58.375,31.747501,58.7,46,35.715,81.36,34.4925,70.7875,34.1725,183.9725,33.6625,407.4175,36.3675,106.3275,730.17004,113.6775,67.3025,1513.4475,83.275
11/15/2016,18878.14795,754.21246,112.2425,7.605,46.445,58.752502,31.810001,58.7875,46.145,35.847504,81.4325,34.862503,70.994995,34.6175,183.75749,33.3575,406.0275,36.46,106.88,736.5025,114.409996,67.3725,1497.695,83.915
11/16/2016,18878.43262,759.1375,112.3625,7.6549997,45.92,59.265,31.455002,58.5225,45.8525,35.6825,81.51,34.800003,71.6325,34.2025,183.13,33.254997,401.8825,37.0375,108.380005,742.9625,114.02,67.85,1500.2125,83.635
11/17/2016,18879.83496,768.76996,112.725006,7.5874996,46.1175,60.489998,31.5425,58.965,46.0475,35.872498,81.345,34.870003,68.9775,33.1675,185.9375,33.145,400.13748,37.4175,109.735,752.805,115.1325,68.2,1511.6449,83.1925
11/18/2016,18885.70752,766.7275,112.9025,7.4325,46.975,60.642498,31.197498,58.5075,45.6575,35.6125,81.1675,34.8725,68.8275,33.517498,188.4175,33.195,409.3125,37.48,109.995,761.635,115.2175,68.0175,1513.29,82.502495
11/21/2016,18924.80713,765.52747,113.31,7.4649997,47.274998,60.6875,31.387499,58.69,45.875004,35.809998,81.07,35.03,68.95,33.519997,185.715,33.125,410.9575,37.652504,110.9625,772.865,117.2675,68.495,1518.6001,82.299995
11/22/2016,19000.24512,771.215,113.8275,7.5649996,47.3825,61.04,31.54,59.147503,45.985,35.962498,81.145004,35.3175,70,33.572502,188.0475,33.305,407.21002,38.275,111.892494,786.725,118.200005,72.192505,1531.8025,82.902504
11/23/2016,19045.70996,763.0625,113.86,7.645,46.987503,60.690002,31.1125,59.055,45.5625,35.7525,80.869995,35.324997,70.5275,33.5675,192.0975,33.820004,408.96252,38.6325,111.1075,779.18005,117.912506,75.134995,1524.0901,82.67999
11/25/2016,19122.93066,762.865,114.415,7.7975,47.475,60.3725,31.422499,59.035,46.0325,35.945,80.91,35.2775,71.2425,33.935,195.2925,34.125,409.76752,38.98,111.520004,782.88,117.655,76.95,1521.0475,83.215
11/28/2016,19107.75293,766.8925,114.104996,7.8575,47.4625,60.545,31.119999,59.235,45.6425,35.855003,81.065,35.4525,71.11,33.7525,196.37498,34.184998,403.885,39.3925,111.712494,771.25,116.8275,78.5175,1522.87,83.08
